id,x,y,z,x_transformed,y_transformed,z_transformed
83,121.049,5.11278,6.13359,-3.1420983038052572,121.8333725002494,-1.8826488543670825
85,126.827,5.03258,6.33109,-2.9649022261921587,127.60896581764177,-2.0872110018209353
87,127.108,5.07878,6.35641,-3.0059245521824978,127.89181555997162,-2.0801587373415633
89,132.772,5.17088,6.57978,-3.00203139457809,133.55852512476343,-2.2464720516616867
90,132.888,5.55908,6.58598,-3.3880238831961083,133.68153689406228,-2.2380113575739387
91,133.026,5.30176,6.57827,-3.128861194590628,133.81410084759432,-2.262063915831813
93,138.786,5.18993,6.76056,-2.9207574930030824,139.57013463368725,-2.481389007287473
94,138.688,5.56479,6.87469,-3.2938207156436308,139.48686013382945,-2.35085599963619
95,138.943,5.41066,6.84137,-3.136650194065567,139.73619924488077,-2.4057988258014946
97,144.747,5.25008,7.09494,-2.8771509303411547,145.54015312588535,-2.5583739240264727
98,144.656,5.64638,7.12208,-3.2739402179104182,145.45826748273907,-2.5145073955931316
99,144.908,5.48602,7.1498,-3.108900804254903,145.7086952322382,-2.508535610179574
100,149.252,5.56754,7.63443,-3.1081206958670053,150.07648085552074,-2.323344120694297
101,149.33,5.47476,7.37102,-3.0214430258346625,150.13455288288492,-2.5938835404755456
103,149.203,5.71498,7.25891,-3.2666567412634873,150.00443051123722,-2.690536024470342
104,-0.775182,2.03268,0.638667,-2.1463421767247697,-0.11598272444806035,0.9766770751142292
105,-0.622211,1.7841,0.636916,-1.8955128330274909,0.03207858030759625,0.9577641267336867
106,-0.553716,2.16669,0.517308,-2.280133442006622,0.09896662970275455,0.8438969989678866
107,-0.378175,1.93746,0.572115,-2.0467210194376624,0.27376765000102926,0.8803399286411676
108,4.07422,2.26628,0.890823,-2.295990005609008,4.742663540398743,0.8991311768315795
109,4.14511,1.98784,0.912777,-2.015960516873294,4.80994921237932,0.9087399020611163
110,4.32309,2.31207,0.752162,-2.341650782871745,4.9821967388477555,0.7448625339337163
111,4.42146,2.06971,0.893485,-2.0939432610295703,5.085729262686034,0.8725700785796165
112,10.1422,2.3112,1.2371,-2.2351364552663853,10.819939778185148,0.8262118887353724
113,10.2626,2.04465,1.25936,-1.9661978097401505,10.936842474565918,0.8330188426370742
114,10.3111,2.35113,1.00892,-2.2786854962203993,10.973453442957915,0.5880422788771464
115,10.5075,2.18844,1.17121,-2.108473480295647,11.177620489803639,0.7319961840590763
116,16.1423,2.31253,1.31243,-2.139290746328061,16.810129328632154,0.4866251728680475
117,16.3106,2.08331,1.34759,-1.9065469094338,16.97635864561691,0.5039758086639424
118,16.3586,2.48178,1.40065,-2.30258474054723,17.03494134640234,0.5641406488586498
119,16.5346,2.24138,1.40392,-2.0594272872489676,17.206463382172114,0.5488600385665845
120,22.0217,2.30106,1.65778,-2.0250901723469807,22.698237596116172,0.4243210583263203
121,22.269,2.15268,1.62093,-1.873886466579193,22.93975557528211,0.3665426713490932
122,22.1719,2.5441,1.64747,-2.2659115184193306,22.851657626507873,0.41010306794404355
123,22.4266,2.37798,1.66079,-2.0954708422364305,23.103687710143664,0.4013749727994148
124,28.0213,2.51482,1.94494,-2.1357107810141702,28.706238067953358,0.3016516874862007
125,28.1933,2.29534,1.84891,-1.9162747303694003,28.86732214472072,0.1881749445410874
126,28.253,2.68144,1.89688,-2.2999043260683862,28.937006699544355,0.24212693266816465
127,28.4216,2.4296,1.94077,-2.0443055949273905,29.103733950059215,0.2675629361842148
128,34.0626,2.67972,2.17904,-2.1983041037359574,34.75132435241865,0.1218896244129094
129,34.2288,2.44205,2.14148,-1.9591607593069436,34.91031573560735,0.06664088336797613
130,34.3054,2.82583,2.24135,-2.338767095353308,35.000380481203415,0.171120721299357
131,34.4687,2.58474,2.18114,-2.0968784094082156,35.15486325045617,0.09339389313971047
132,40.0892,2.7417,2.58544,-2.153493442078873,40.79175554160033,0.11224111349653551
133,40.3267,2.53963,2.50896,-1.9498793358425708,41.019825625269455,0.014194910220971635
134,40.2516,2.7534,2.81101,-2.156369918501557,40.969443299733044,0.32627676798699967
135,40.4866,2.73894,2.62865,-2.1432407658231023,41.19107321219632,0.12778982017564483
136,48.4962,2.78117,2.73408,-2.0555944162316964,49.18849490311104,-0.319597520827694
137,48.7312,2.65481,2.86113,-1.9220576347076868,49.42938861148666,-0.21249149230804898
138,48.6543,3.02121,2.6961,-2.294058003321356,49.347841858263706,-0.36203521063178334
139,48.8958,2.87382,2.76871,-2.14090582580952,49.59110833196744,-0.3102268378033022
140,52.5489,2.87257,2.98136,-2.075875738783349,53.24959075449177,-0.35070704113578133
141,52.8115,2.74047,3.01309,-1.938802958816623,53.51136788065345,-0.3407194432901647
142,52.688,3.12462,3.01279,-2.3247230376897408,53.39496455404126,-0.32229335373803536
143,52.9489,2.97365,3.03258,-2.16914730353913,53.65389173293959,-0.32459595471364167
144,57.9172,3.07483,3.27291,-2.1848855550801867,58.62797837553682,-0.42566608222086877
145,58.1191,2.86827,3.26802,-1.975366290544186,58.82537444813067,-0.4499770676557694
146,58.1277,3.27301,3.27198,-2.379654447731664,58.84139586235159,-0.4358877296899636
147,58.3307,3.05541,3.2697,-2.1590111219914245,59.039872782119026,-0.45796472056092896
148,63.9627,3.18942,3.40887,-2.199844459803386,64.66962366372908,-0.7049234590862422
149,64.1442,3.00445,3.54096,-2.0084358614281697,64.85645970994054,-0.5906476554176499
150,64.1715,3.39096,3.43524,-2.3972429120813796,64.88327958719157,-0.6877134065690872
151,64.3678,3.17403,3.48802,-2.1758513495087044,65.07886608259817,-0.6544006141884736
152,69.9763,3.33861,3.64519,-2.2471133165727393,70.68695378357248,-0.8809735727045834
153,70.079,3.11335,3.79762,-2.0161210268383467,70.79587107223539,-0.7420352813174149
154,70.2501,3.44157,3.63003,-2.3461013674192706,70.96084765902219,-0.9122871157929108
155,70.349,3.20003,3.75683,-2.099607030025843,71.0639261181911,-0.7990775999016145
156,76.0229,3.418,4.11394,-2.2176609682646173,76.75192450867631,-0.8293639087558661
157,76.1899,3.18691,4.05034,-1.985802392695518,76.91004235825137,-0.9104619647179014
158,76.2607,3.57809,4.08935,-2.3745815058813013,76.9902737116893,-0.8660779183048491
159,76.427,3.33183,4.13452,-2.1245609552977007,77.15489351338782,-0.8390584498679364
160,81.6395,3.47959,4.28546,-2.185459755986911,82.3672524287003,-1.0449176863309275
161,81.8449,3.27349,4.26223,-1.976852446109922,82.56688847639984,-1.0877480683603649
162,81.8393,3.68183,4.24039,-2.385677965859604,82.56703780409975,-1.0983108948116782
163,82.0509,3.48199,4.27501,-2.1816279070179254,82.77694157403947,-1.0837125780660246
164,87.6904,3.70254,4.4605,-2.307556200144187,88.41888756098307,-1.2827016179685518
165,87.8206,3.48299,4.59623,-2.082297444952061,88.55419003256883,-1.1621669350259238
166,87.9324,3.85956,4.52709,-2.458817847362518,88.66763290341578,-1.2288576099562767
167,88.0607,3.61053,4.62567,-2.205152526673519,88.79796683522437,-1.1460215151722863
168,93.6386,3.66597,4.87742,-2.165196971793577,94.38009242517612,-1.279053532898324
169,93.8368,3.47505,4.97935,-1.9684115765701427,94.5814099899362,-1.1961671187774487
170,93.8318,3.87523,4.9359,-2.3696699108698387,94.58052932298963,-1.2285385333397278
171,94.0453,3.66879,4.93162,-2.1600698629277026,94.78954020306178,-1.2530398376749634
172,102.162,3.87823,5.35406,-2.2290761743369085,102.91852315588757,-1.3872554807779398
173,102.339,3.65403,5.29915,-2.0037050706957897,103.08733462539614,-1.4601958777190855
174,102.395,4.03539,5.42947,-2.380376242424647,103.15889928642069,-1.3239898584657155
175,102.57,3.82585,5.32249,-2.171130689459769,103.32240001612324,-1.448330286127673
176,106.229,3.9353,5.71742,-2.211605206876421,107.00124567802808,-1.304502553322569
177,106.201,3.64372,5.68065,-1.9216351159008436,106.96562508325142,-1.346969586034696
178,106.36,3.91172,5.44999,-2.1933636555105394,107.11313429991316,-1.5808791141891292
179,106.474,3.66506,5.58948,-1.941161354562459,107.23205541673718,-1.4561939784679079
180,111.662,4.00508,5.74145,-2.194582097994526,112.42345318814984,-1.6542333358444297
181,111.837,3.7755,5.78275,-1.9612023052464957,112.59678087658146,-1.63123222370099
182,111.904,4.16382,5.71668,-2.350091743157052,112.66595553729302,-1.6914529734227677
183,112.06,3.93224,5.82891,-2.113050716576541,112.82516621701365,-1.596456234107411
184,117.65,4.12612,6.04344,-2.2123032218485257,118.41925840195088,-1.7637707341413384
185,117.828,3.90756,5.97086,-1.9930425115462176,118.58795392692777,-1.8542521729589114
186,117.889,4.28605,6.08633,-2.3671769559164693,118.66343543560131,-1.7332771326236092
187,118.054,4.03665,6.05493,-2.1161580867733116,118.82144500126299,-1.7826109394248362
188,123.765,4.12911,6.22263,-2.1134208505707326,124.53121988738776,-2.0076807039798714
189,123.954,3.9209,6.3053,-1.9000331774736534,124.72173173575752,-1.9438240708009231
190,123.988,4.31679,6.24479,-2.2968578467672267,124.75850539829581,-1.9960182446478738
191,124.163,4.09584,6.33846,-2.070654045172553,124.93558211221611,-1.9205619729979322
192,129.601,4.24034,6.49774,-2.1244899159103934,130.3733882023642,-2.1337778105195824
193,129.787,4.01765,6.53813,-1.897847478015436,130.55774778442634,-2.112261815378251
194,129.833,4.40729,6.44232,-2.2892122657225644,130.6039565323128,-2.2006543504800167
195,130.006,4.19803,6.55508,-2.074195795128326,130.78055626767275,-2.105712178375139
196,135.816,4.47341,6.79727,-2.2506546244344725,136.59743790158245,-2.2584880899056707
197,136.075,4.31587,6.78931,-2.0893104730491387,136.85244793286307,-2.288507449659083
198,135.695,4.21723,6.86302,-1.9947026047383727,136.47671846912294,-2.1913491508304066
199,135.923,4.09197,6.72094,-1.8698258016184761,136.69216879160024,-2.3521214637048855
200,141.552,4.41762,7.01533,-2.0979526376404722,142.332981263359,-2.438996084493212
201,141.753,4.20283,7.01258,-1.8801625879875743,142.52948073217317,-2.461329011482966
202,141.762,4.60624,7.08309,-2.2812729580601365,142.55044740045707,-2.3809352428107204
203,141.962,4.3973,7.04618,-2.0702913392999966,142.74370735296742,-2.4371101393485923
204,149.156,4.67952,7.46611,-2.226733091277476,149.95343058541505,-2.5081187518070696
205,149.28,4.42517,7.50198,-1.9695544562857403,150.07507494175798,-2.487664420390566
206,149.384,4.77865,7.32136,-2.326206022813215,150.17267328536082,-2.6656023821061017
207,149.533,4.54046,7.41596,-2.083157299662165,150.3235738649488,-2.587878709041449
208,-0.575003,0.925791,0.676937,-1.035784600491009,0.06670843272493843,0.9716477389167927
209,-0.379536,0.701796,0.644418,-0.8097059368212516,0.2554815744321331,0.9197658318750094
210,-0.360969,1.09652,0.602433,-1.205097004578181,0.27811250081497446,0.8870816675275793
211,-0.166267,0.884323,0.687963,-0.9875548288475988,0.4744377409272452,0.9532905671277373
212,7.37795,1.22151,1.11996,-1.1930513388691804,8.035298726417956,0.8715656228301691
213,7.14058,1.05321,1.06891,-1.0300119025457055,7.7920389627332955,0.8325997534647007
214,7.51249,1.09423,0.898777,-1.0698263176771492,8.152056757665818,0.6383140723951366
215,7.32665,0.869982,0.945724,-0.8473381109893239,7.965935187936879,0.6920304672804141
216,13.3302,1.26313,1.27722,-1.135965611329096,13.984098538368992,0.6180601760592219
217,13.3922,0.99522,1.25924,-0.8677070394668146,14.039960992378619,0.5887382839914843
218,13.574,1.3318,1.1465,-1.204355287294943,14.219525176457426,0.4726680249654834
