id,x,y,z
429,22.3264,-0.199143,1.19068
430,22.1994,-0.185409,1.15303
431,23.417,0.263665,1.21287
433,28.2209,0.271451,1.05028
434,28.3349,0.145116,1.24109
435,29.4772,1.00946,1.26918
437,34.424,0.680497,1.16811
438,34.2341,0.774658,1.3908
439,35.0765,1.79965,1.22932
440,35.0425,0.695594,1.37844
441,40.2573,1.19974,1.3327
442,40.201,1.05804,1.47855
443,41.2567,2.08596,1.27339
444,40.9581,1.20407,1.383
445,46.0094,1.65066,1.45908
446,46.2988,1.64953,1.44947
447,47.1211,2.70634,1.36326
449,51.5353,2.16867,1.59293
450,51.1311,2.01443,1.55911
451,52.952,2.97872,1.62494
453,55.4522,2.6853,1.59363
454,55.4232,2.55812,1.76733
455,56.3921,2.98057,1.70961
456,56.2348,2.57085,1.69167
457,63.9597,3.30282,1.78411
458,63.6659,3.27273,1.86224
459,65.0436,4.21646,1.66016
461,69.8383,3.98367,1.68396
462,69.9675,3.71668,1.85764
463,70.773,4.70306,1.6691
465,75.8186,4.30194,1.8452
466,75.9022,4.18745,1.83713
467,76.7586,5.21318,1.911
469,81.0877,4.94958,1.94155
470,81.2507,4.67193,1.9374
471,82.517,5.67848,1.896
473,87.0915,5.49704,2.05683
474,87.2209,5.18588,1.92053
475,88.4817,5.8919,1.99033
476,87.9362,5.3538,1.98059
477,93.2411,5.92855,1.97981
478,93.1717,5.81213,2.20139
479,93.9643,6.5081,2.10118
480,93.8824,5.93041,2.02302
481,99.0219,6.64651,2.20021
482,98.8238,6.16949,2.31231
483,100.218,7.12594,1.99977
485,104.505,6.92136,2.1782
486,104.695,6.76167,1.91923
487,105.636,7.95705,2.31268
488,105.087,6.95008,2.18461
489,108.493,7.31035,2.2807
490,108.111,7.38447,2.42644
491,109.434,8.18227,2.30474
492,109.116,7.35887,2.29081
493,117.135,8.23628,2.33757
494,116.972,8.08156,2.30977
495,117.949,8.65311,2.22567
496,117.43,8.16541,2.36479
497,123.015,8.70796,2.35469
498,122.975,8.70414,2.31581
499,123.887,9.50831,2.36617
500,123.565,8.77363,2.37551
501,128.699,9.54258,2.35844
502,128.75,9.4104,2.44941
503,130.178,10.1346,2.35657
505,134.823,9.67294,2.48241
506,134.762,9.44753,2.53306
507,135.831,10.8826,2.31655
509,140.654,10.6225,2.47954
510,140.331,10.4354,2.70176
511,141.74,11.3308,2.39642
512,141.423,10.4456,2.49728
513,146.673,11.0859,2.36834
514,146.57,10.4565,2.34864
515,147.397,12.3478,2.42293
516,147.283,11.0938,2.52441
517,151.029,11.4401,2.4606
518,151.128,11.5161,2.53582
519,151.442,12.5943,2.31685
521,3.35858,-2.24402,0.811024
522,3.30248,-3.11943,0.815025
523,3.64748,-2.56845,0.780144
525,7.37577,-2.21718,1.05897
526,7.95444,-2.34447,0.831863
527,8.19334,-2.19953,0.883449
529,13.3964,-1.84155,0.928319
530,13.4747,-1.79898,1.00819
531,14.3234,-1.20589,1.03914
533,19.3264,-1.2309,1.1767
534,19.7151,-1.63097,1.07765
535,20.1629,-1.2458,1.13862
537,25.2024,-0.721402,1.32177
538,25.4467,-0.850748,1.27107
539,26.3253,-0.0347022,1.21134
541,31.3583,-0.227502,1.38391
542,31.336,-0.549086,1.30563
543,32.1174,0.391998,1.29804
545,37.1934,0.161209,1.58089
546,37.5929,-0.0727637,1.43831
547,37.9788,0.187043,1.40551
549,43.1436,0.525904,1.28099
551,44.0842,1.45816,1.38164
553,51.651,1.32282,1.53956
554,51.6346,1.3083,1.69439
555,52.3319,1.89514,1.45625
557,55.4684,1.61828,1.55818
558,55.5227,1.56309,1.66933
559,56.3766,1.74472,1.71735
561,61.0416,2.14182,1.85387
562,61.4801,2.08513,1.80604
563,61.8205,2.22679,1.81156
565,66.859,2.58383,1.7914
566,67.2591,2.52978,1.73668
567,67.7842,2.74501,1.82122
569,73.1036,3.31844,1.80998
570,73.1734,3.09059,2.02514
571,73.7367,3.25981,1.83796
573,78.7913,3.43984,2.09261
574,78.7518,3.45555,1.93722
575,79.8175,4.34262,1.81805
577,84.3227,4.30419,2.07629
578,84.4734,4.06328,1.85625
579,85.0748,4.28534,1.96051
581,90.1346,4.99579,2.19679
582,90.5458,4.61614,2.06025
583,90.8504,4.84571,2.05092
585,95.7991,5.46401,1.96586
586,96.5024,5.30938,2.05362
587,96.6781,5.37011,2.14991
589,104.256,5.82315,2.34855
590,104.578,5.98528,2.34919
591,105.178,6.15603,2.19876
593,108.504,6.59637,2.23182
594,108.365,6.40489,2.40208
595,109.302,7.46584,2.32423
597,114.034,6.92541,2.01203
598,114.182,6.87297,2.32416
599,114.723,7.68751,2.2367
601,119.703,7.68077,2.54169
602,120.083,7.41634,2.3185
603,120.47,7.64964,2.37382
605,125.694,8.3291,2.63183
606,126.096,8.17042,2.38447
607,126.78,9.12248,2.41026
609,131.696,8.6389,2.51128
610,132.07,8.6812,2.3447
611,132.477,8.75827,2.37492
613,137.72,9.31175,2.53573
615,138.478,9.40453,2.50469
617,143.668,9.82559,2.65829
618,143.883,9.73251,2.55078
619,144.539,10.8047,2.53532
621,151.365,10.5807,2.41441
622,151.121,10.389,2.57374
623,151.402,11.3518,2.4718
625,4.21427,-5.22074,0.764934
628,55.8946,-1.12313,1.58122
636,151.747,7.81666,2.58944
648,105.536,0.401306,2.15941
