id,x,y,z
299,135.634,1.26482,4.00896
300,141.409,1.42478,3.81055
301,141.709,1.4507,3.78994
302,141.444,1.50361,4.08903
303,141.718,1.37498,4.07076
304,147.074,1.66656,4.0142
305,147.164,1.44568,4.17525
306,147.349,1.75711,3.98012
307,147.434,1.58224,4.18984
308,151.127,1.65894,4.24254
309,151.234,1.39496,4.19273
311,151.508,1.49427,4.23869
312,3.36114,-0.519924,0.736376
314,3.61769,-0.392313,0.783247
315,3.75342,-0.649145,0.763728
316,7.70894,-0.467244,0.914595
317,7.81867,-0.728355,0.964393
318,7.97473,-0.348627,0.961126
319,8.08899,-0.615076,0.959611
320,13.426,-0.463625,1.11001
321,13.3576,-0.742765,1.14841
322,13.6811,-0.510329,1.24483
323,13.6353,-0.796987,1.21397
324,19.5765,-0.616633,1.19097
325,19.5945,-0.817066,1.3997
326,19.6391,-0.417056,1.39317
327,19.8048,-0.629543,1.51444
328,25.2903,-0.519468,1.48587
329,25.3164,-0.807713,1.50716
330,25.5922,-0.501726,1.51198
331,25.6062,-0.783104,1.50566
332,31.3321,-0.614545,1.72905
333,31.4908,-0.842571,1.81492
334,31.5927,-0.46649,1.70128
335,31.7346,-0.719893,1.71309
336,37.4468,-0.652258,1.91613
337,37.4909,-0.935289,1.9172
338,37.7338,-0.606787,1.87458
339,37.7812,-0.893296,1.8848
340,43.4477,-0.61417,2.11297
341,43.4774,-0.89197,2.03324
342,43.7433,-0.590506,2.10505
343,43.7431,-0.816562,1.92767
344,51.6778,-0.720164,2.36332
345,51.7272,-0.938643,2.17559
346,51.847,-0.550981,2.19484
347,51.9778,-0.790954,2.10419
348,55.6853,-0.605253,2.56081
349,55.8786,-0.796627,2.64436
350,55.8057,-0.593632,2.3003
351,56.031,-0.76469,2.3977
352,61.3697,-0.550681,2.5258
353,61.4045,-0.815992,2.60649
354,61.6563,-0.506536,2.53247
355,61.6965,-0.787537,2.60029
356,67.3118,-0.58244,2.62023
357,67.3333,-0.864146,2.67343
358,67.6074,-0.566127,2.66285
359,67.5752,-0.799129,2.82885
360,73.2321,-0.540106,2.71436
361,73.2432,-0.830108,2.73469
362,73.5333,-0.53319,2.72841
363,73.5293,-0.815778,2.78854
364,79.1973,-0.490581,2.71833
365,79.1818,-0.740858,2.85799
366,79.4825,-0.470839,2.80009
367,79.4668,-0.729407,2.91919
368,84.5875,-0.390206,3.08637
369,84.603,-0.671718,3.14447
370,84.8831,-0.391687,3.02889
371,84.895,-0.649773,3.16208
372,90.5883,-0.530746,3.20239
373,90.7216,-0.792796,3.26586
374,90.8467,-0.475981,3.0586
375,90.8515,-0.764526,3.01035
376,96.6149,-0.52464,3.4088
377,96.5637,-0.797697,3.32675
378,96.8898,-0.548963,3.30724
379,96.8547,-0.836021,3.30471
380,104.912,-0.511155,3.6537
381,104.872,-0.794689,3.59373
382,105.118,-0.512121,3.44792
383,105.163,-0.796305,3.514
384,109.12,-0.570697,3.84608
385,108.89,-0.648635,3.67823
386,109.236,-0.429654,3.61946
387,109.062,-0.590636,3.44876
388,114.594,-0.57942,3.74065
389,114.721,-0.83959,3.78732
390,114.862,-0.474173,3.67787
391,114.986,-0.715024,3.77554
392,120.423,-0.4495,3.79148
393,120.48,-0.668615,3.97677
394,120.722,-0.42909,3.75461
395,120.746,-0.545352,4.01651
396,126.853,-0.596597,4.15527
